model,dataset,seed,hidden_dim,nlayer,nheads,readoutnlayer,dropout,pe_dim,lr,weight_decay,patience,data_num,train_num,val_num,test_num,attr_num,TestAcc,TestSP,TestEO,TestF1,TestAUC,best_epoch,Maxcached,Maxallocated,train_time(s),args
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.79999852180481,3.682487725040917,11.764705882352944,82.56410256410255,77.35619047619048,722,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,69.62025165557861,3.4848484848484795,15.954415954415957,72.72727272727273,72.62820512820512,1118,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,70.88607549667358,1.8939393939393923,11.680911680911677,76.28865979381443,70.12820512820514,160,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,income,20,64,1,2,1,0.3,2,0.001,1e-05,200,14821,1000,3705,3706,14821,80.7879090309143,2.191664148993979,3.210638536640109,21.929824561403507,58.35297705941678,45,0.0,0.0,0,"Namespace(datapath='./data/', dataset='income', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=16)"
FairGT,income,20,64,1,2,1,0.3,2,0.001,1e-05,200,14821,1000,3705,3706,14821,80.7879090309143,2.191664148993979,3.210638536640109,21.929824561403507,58.353019957453725,45,0.0,0.0,0,"Namespace(datapath='./data/', dataset='income', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=16)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.79999852180481,3.682487725040917,11.764705882352944,82.56410256410255,77.35619047619048,722,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.00000286102295,0.2727768685215515,7.352941176470584,82.05128205128204,74.35428571428571,775,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.00000286102295,0.6819421713038731,3.1512605042016806,82.5,78.83428571428571,447,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.00000286102295,0.2727768685215515,7.352941176470584,82.05128205128204,74.35428571428571,775,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,74.40000176429749,1.8685215493726148,4.9369747899159595,83.83838383838383,78.81904761904762,562,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,77.60000228881836,3.136933987997814,4.096638655462181,85.64102564102564,78.24761904761904,412,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,77.60000228881836,3.136933987997814,4.096638655462181,85.64102564102564,78.24761904761904,412,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.00000286102295,0.2727768685215515,7.352941176470584,82.05128205128204,74.35428571428571,775,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,74.00000095367432,0.49099836333879043,6.512605042016806,83.20413436692506,74.08,678,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.39999771118164,1.6503000545553759,5.672268907563027,82.44274809160305,79.19238095238094,447,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,73.60000014305115,2.7277686852154925,4.096638655462181,83.5,79.27619047619048,446,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,73.60000014305115,4.418985270049092,2.2058823529411686,83.16326530612244,76.10666666666667,631,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.79999852180481,1.445717403164215,5.777310924369738,82.91457286432161,78.32380952380953,431,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,74.00000095367432,0.7637752318603308,7.142857142857151,82.57372654155496,76.54095238095239,722,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,german,20,64,1,2,1,0.3,2,0.001,1e-05,200,1000,500,250,250,1000,72.00000286102295,0.2727768685215515,7.352941176470584,82.05128205128204,74.35428571428571,775,0.0,0.0,0,"Namespace(datapath='./data/', dataset='german', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=29)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,69.62025165557861,3.4848484848484795,15.954415954415957,72.72727272727273,72.62820512820512,1118,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,67.08860993385315,1.9696969696969657,9.116809116809122,64.86486486486487,70.57692307692307,40,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,70.88607549667358,11.28787878787879,31.05413105413105,74.15730337078652,69.42307692307693,104,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,72.15189933776855,8.40909090909091,19.373219373219364,76.59574468085107,71.47435897435898,113,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,69.62025165557861,0.07575757575757347,7.9772079772079785,75.0,72.75641025641026,164,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,72.15189933776855,2.4242424242424288,7.9772079772079785,76.59574468085107,68.01282051282051,157,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,72.15189933776855,13.106060606060609,23.361823361823365,75.55555555555556,75.83333333333334,193,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,69.62025165557861,3.4848484848484795,15.954415954415957,72.72727272727273,72.56410256410255,1501,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,nba,20,64,1,2,1,0.3,2,0.001,1e-05,200,403,156,78,79,403,68.35442781448364,10.22727272727273,27.06552706552706,73.68421052631578,65.25641025641026,819,0.0,0.0,0,"Namespace(datapath='./data/', dataset='nba', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=2000, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=99)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,97.73256778717041,5.952374961538792,1.3208266605658436,97.01700585447449,98.92350301371708,130,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.60140085220337,5.868335427731752,1.0950964691527565,98.13874788494078,98.70239122914964,177,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,97.71137833595276,5.571734823279739,1.7722870433920512,96.98996655518395,98.72118869634159,159,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.41067790985107,6.640543000347948,2.6744452070464386,97.86507258753203,98.78004916231217,124,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.4742522239685,6.455929208374911,2.030046518721873,97.96610169491525,99.09291937197136,136,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.68616461753845,6.128865171544174,1.6327308777549066,98.2545045045045,99.07158687739727,165,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,97.73256778717041,5.952374961538792,1.3208266605658436,97.01700585447449,98.92350301371708,130,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,97.9232907295227,6.104494425641188,2.0186074887516114,97.22222222222221,98.76374845793806,117,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.81330728530884,6.2883353989757085,1.6434073057271403,98.41897233201581,99.00538918123016,181,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.81330728530884,5.87239721871558,1.170594066956454,98.4225352112676,98.97564804866028,196,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
FairGT,bail,20,64,1,2,1,0.3,2,0.001,1e-05,200,18876,1000,4719,4719,18876,98.81330728530884,5.87239721871558,1.170594066956454,98.4225352112676,98.97564804866028,196,0.0,0.0,0,"Namespace(datapath='./data/', dataset='bail', gpuid=0, model='fairgt', seed=20, hops=2, pe_dim=2, hidden_dim=64, n_heads=2, n_layers=1, dropout=0.3, self_loop=False, peak_lr=0.001, weight_decay=1e-05, subnum=1000, sens_idex=False, is_lap=False, is_subgraph=True, batch_size=1000, epochs=200, patience=200, readout_nlayers=1, layer_norm=True, batch_norm=False, residual=True, lap_pos_enc=True, wl_pos_enc=False, full_graph=False, norm='none', metric=7, nclass=2, in_dim=20)"
